,seller_id,delivery_speed_km_per_hour
109,b1a81260566c1bac3114a6d124413f27,5.326488783533367
110,5566627eab3fe93fd6ee08798226101a,5.322107429515027
111,44ed138eca6214d572ce1d813fb0049b,5.304750576666437
112,ac9b01377919cdbd2a1bbb8d5837c70b,5.290550310453347
113,7df1fc11cc5cbc518b39faa60cf5d67c,5.28715967884639
114,39a5005f2605cbdb4f9ac14485cabfd1,5.27451369827429
115,bbe87dce25ba8b38bb61cc7210a3f10b,5.27224347694602
116,577719699805dd125d5b6fdde5943bba,5.2713392721058465
117,4a82c4af97ffc0fb2dc26bfdc03b1842,5.264294961835113
118,b1fecf4da1fa2689bccffa0121953643,5.26133712881186
119,5c030029b5916fed0986310385ec9009,5.238136093116823
120,35ef5aa32949680f627efec3c23e705c,5.213009082129444
121,c13fb473e7cb8b83ccd543c094df0608,5.210689403159606
122,51e4e89242cbb846c2deff3dc015650e,5.204939799973509
123,2dee2ce60de9709b1a24083217181a1f,5.204798814192201
124,c353f8fc0ce8344999f17d578eb69a5e,5.198318006893091
125,377bc18334c78dd2f1535ef22a3ad225,5.1754588471633305
126,ade45994b717ccee333492330fbf037b,5.144039950379517
127,ead2bab70821ea148476ae9bc08548ac,5.13863844577725
128,9c54608f0996c32ae4743089d915f845,5.137182096352714
129,40db9e9aa57f7bb151bcda6b0f9bdbb7,5.130242078033834
130,c76d418370990614e89e956c7a7567d9,5.127678108112368
131,7b7ed56ae755e2880f2b69632e839c1e,5.105858450971214
132,e5899683388855d3dabe8913bbe365de,5.10558907871049
133,05ff92fedb5be47920fea08e501238b9,5.104594713567784
134,9140ef75cc8211c4035935e80e567204,5.093993311647028
135,a1bea9970d8f65b240555f99c2214f7f,5.038210999932844
136,6235903333ba7de1928c869e268e5964,5.030492699668431
137,499185655c29ecfdbfe776ef7cf875b5,5.02986177148077
138,34675b28b826facfde119785bf287dc1,5.025262666355358
139,9fe7c6641c79970ab48185498f547c09,5.016030567877378
140,78813699ffac347fe27dba345a5f1551,5.0116958615234575
141,2063dd1b9f568df1c16741ea7d3e6adb,4.997882139241926
142,bede56095ba33c42038fb85f707b8a42,4.982006246480613
143,36f98ad67cc981f50ce8aed093d5783c,4.9708517730619
144,33cbbec1e7e1044aaf11d152172c776f,4.9541999604309
145,f435898e493ba0356019a0b1cb8b55b1,4.94640246455984
146,32f83ffe11cd40f7adcf4eef171f52d9,4.926785325322542
147,78ef7e885d17f35e2382a47aae8b8cce,4.925074056422125
148,5e25c632f9db6cfb8bc100421c2737b6,4.921790798084704
149,5415337f1863452476d42d9f14a16a61,4.914784709050784
150,d9c349beabc06aa6ff1c6d68b5e9e22e,4.911977064492902
151,70c0fda4c313d87115644d39e62eec60,4.892731067535881
152,f35becee938e982bd615edf8ef12bcfb,4.867708181225885
153,c72de06d72748d1a0dfb2125be43ba63,4.857148806209938
154,d4e4b5192cba4e0e66eb12a9d347239d,4.836217042478298
155,2493dc3f20131696a0ecdb9948051a8d,4.829500854565393
156,5f26c1408a65b42a7224cd463bdf3292,4.808271266845721
157,0fe2d9733ed841eb064503920015a8c0,4.804027708271822
158,fce62094ffe6a4009188ec44e681dfdd,4.8024387887921165
159,f2336e113377dd21c744d9c4fc8293a9,4.800760790234047
160,4dbd95a08b31ede5c82d3f861cb1ce1a,4.793957394517619
161,659e8466eb3ff1b0e8740d74fb7bbedd,4.790871166595091
162,5b85809efd0d0e4dea1a9544e1280ed9,4.783666085894045
163,06e5eefc71ec47ae763c5c6f8db7064f,4.779148743397345
164,9bade61a92bed55a25d2b67b9f4ed739,4.778355013142775
165,53088c75f948b48a7ece173ac17f0c12,4.735728722083389
166,08f5819815f3d06545011850bd70f0a8,4.732913995904332
167,1927cdb9fa74f5270097f6250e8e8f34,4.728909341242168
168,3985a3c45be355a4c57fde108bfabd1c,4.727245489891396
169,b5bb2b985208834bd5bd86c7a402bbad,4.726311501726485
170,92c8bc6e8f925792247656fed09aad65,4.710613266312061
171,e09887ca8c7bf8a4621ce481820414ef,4.7053881536555595
172,5a9c0859cb00fd8aa4db443837f0a700,4.705371054516881
173,a0415d9b25ede3c4b1e477e9916ffc03,4.697834483851876
174,c4fabeea6e569d42d02993bb1f4f1cbc,4.6802471605747
175,cd233f8bfa30ebfd651f47ee7d054951,4.676574284821708
176,26d6bbee02420494d471c9f6436929c0,4.665756582217148
177,d9d43faf741ceaa8da52fdbb81d9e0e3,4.635820418066017
178,2ec6e37d992a95eaddb3369dcbcc76d9,4.632994418725392
179,29e6e05b65f93bc224c644319dc52ecf,4.622822058073115
180,964ff64dc05b13811c6d0f41e0aa5f6b,4.6177897816946425
181,ac3508719a1d8f5b7614b798f70af136,4.6130560683033845
182,3bb32fedaa74e4ad20f4ce067733bd31,4.607685483718639
183,5bba18b40e8c973b0f32e748004775b0,4.594535061262497
184,52d76513f0c4d97f3b99570e2c94ee31,4.590326934918013
185,8a432f4e5b471f8da497d7dc517666e2,4.586576060334124
186,2cb98e27ce1c18abdb42209b34c382a7,4.580649900587369
187,2c538755f1ca9540af144f266e70df6c,4.55434011415501
188,9599519be538b98748162a2b48248960,4.544554455445543
189,515d781150feed28a6ac091bb0e3cb8c,4.5354711366207905
190,e0b162a693bc7f9eab00f783a31d60ea,4.533709641898006
191,a72c2f59332659e361d647515c698798,4.528540499709895
192,fe8055980a4ff7f64ed889c2b5926929,4.52487101699811
193,a35ef466c6fd6d052f5d241240d3c5e2,4.524545597649722
194,f8201cab383e484733266d1906e2fdfa,4.522642432172522
195,9523fb39dd240aa958e040f8183d64f3,4.513940111969408
196,4f1f1c8666cdb6442f775c4e8caed465,4.512160546889565
197,5996cddab893a4652a15592fb58ab8db,4.495366109263225
198,31e60bf8d103ce47932a85f5562deb16,4.494410474757499
199,ae8bfdbf1c2a2a2dee92d799db0a31c6,4.493904883441736
200,6179a28a13a726c29b3bf54c070dccab,4.485782926483534
201,6c9875b2f94ba781186f0c1aed8d1687,4.4806182897896525
202,0cab2da43793a6f3c5ed8514c5f54627,4.479259907056869
203,a3dd39f583bc80bd8c5901c95878921e,4.466470433394499
204,7963e546f34e098b578f9ad102494601,4.4564070347752605
205,29fe9f200d3fa0c668d2aa1ec7e08dfb,4.448521476408834
206,0b0ddbc7b9d9584f442c7ac92b0ff6c9,4.4299804140719425
207,db1f0f7c7e5e87f40b62226f020bb297,4.404115376263962
208,257e61d3251fb5efb9daadddbc2cf7ca,4.399446999798612
209,b9a03475e6447e631b6799ec8274800f,4.3907931737429395
210,fc5a0d7a310a7a41abf86a458585ff2b,4.383394736448524
211,353e21e8bf8de2722b4fae1636664b76,4.370230435471053
212,c0e0b73d039eb9a99b6ce4cb7a429cd3,4.364261822469714
213,7c51de0ab286204ce75ff42bf7c10d92,4.362462640387233
214,c53bcd3be457a342a97e39e5a9f0be22,4.362054430910398
215,9d5604a1f112324ad6b2aa552122e0fb,4.355791800846239
216,539ed9e19811677513447759be5eccfc,4.343719399252014
217,0ff83046c3fa22efee8ecf291888b191,4.343281399408997
218,c7246702dc991a06d788120dc7544391,4.342432459709108
219,33fd411ed63a7c2f9005e3f065d9f85d,4.336236750373479
220,3c3017960b2dbd72711a61f0400aab8f,4.33234174111171
221,a23266650e7c84bb93fbbba502137478,4.326163786840808
222,1c742ac33582852aaf3bcfbf5893abcf,4.321736671725419
223,dc317f341ab0e22f39acbd9dbf9b4a1f,4.3197481150573385
224,c5f7e746b7e6d07def6c0dae9903279b,4.31927154498068
225,7354220fb240bde543b3c40c060d41e7,4.300328120932851
226,3d49bfdd1b43a7fe169b3740067acc61,4.296396088831291
227,5d505d2298ad549e4e4e835562fa0c1e,4.276513976816483
228,a06c8ff043abea0528ee44171e2140a2,4.272908409565337
229,abcd2cb37d46c2c8fb1bf071c859fc5b,4.2607648013442
230,69a43819c758c65a5befb0b471c954d7,4.25983948341815
231,9261d76c62caaf0b24677c2ceb7f8f20,4.259381500238334
232,6025c79c035c3d772133b8b8238463b2,4.250529988639954
233,5dc203c7b84a0e71e878a179de05fb9a,4.248362658210815
234,8c9348f33ae3dada25c99c99ade2af78,4.243243950126515
235,42fa4ee7240e9b8eb4576358ec142ba7,4.242326696205227
236,671585f5a2af58b6e276bc01003c0d2b,4.241925463694737
237,48e954b2da4f6a750c844173b347ed40,4.241100018119936
238,02b72cdeb9cfcc429f1af6f4e3f3b737,4.230766762716378
239,cad9969167c09b48ae6f1d123f7fa68d,4.229074889867841
240,e503f22be6a4f456d9851920a5d9c670,4.192346184902927
241,8a40ae794fa3f9892cee24bd5af0488b,4.187448141938862
242,398cb257329ef7af7f1943a8974a3cbc,4.18336692808004
243,0743a0239d764b9a0f959a57d07e36ab,4.177086326338797
244,141440cad9341e553f8401c574a2aa38,4.173111941427245
245,9dc79dd988ac42f4d56c340d7048420a,4.1714919968834385
246,594f9aaa48e5bf431f011ddc5669b0d5,4.168880655367664
247,0b64bcdb0784abc139af04077d49a20e,4.166163251143903
248,1cbcd2ee0afb3fc09963b87eb65e7e4f,4.1577576225395605
249,74a9b9bddf14ece02beb81f52c41a88d,4.14917398805662
250,34f563c82a85b99ae9e6d60db5fc2e28,4.146687187722436
251,daf565f087a52def0fd5c5825b3661bc,4.141166092545042
252,e88c9b79e592e370d6bd852eeefbf057,4.139413165329613
253,e94b64dc6979b302a5a5be1662c83bb6,4.136824019536445
254,94144541854e298c2d976cb893b81343,4.118746419401241
255,83645b1645cdee8953ee54c29ceed564,4.1170904937788695
256,cecd97bc34ed8330bd4cd15713eda670,4.115149579335985
257,cb0b3bcf14e0a709df412a99424a59d7,4.113483487272513
258,f307937c1bb287c3efc2a514b94b0d1d,4.103269406493539
259,94165aea8a35c3c21499cbcae239b16c,4.100484718857424
260,fe1b067411b8c5066e962aa146ccee03,4.093108694922292
261,079d295dcbf06ee8bb1b65ba964eb2b6,4.081440895329677
262,53243585a1d6dc2643021fd1853d8905,4.075103659990526
263,bb3dca718920a4d7ec3cc9ffb025108b,4.072363979883903
264,47efca563408aae19bb7206c2d969ea9,4.063702307953934
265,89dda63a3c907c468ec88c310ed91213,4.057971700216283
266,7f35f9daf223da737b78738fbae4d977,4.045479692579366
267,6338ea67c41078a46ad99cc009654956,4.0401868701643995
268,4391ea5c5990502176a1dcda44a2373d,4.015868475976332
269,530ec6109d11eaaf87999465c6afee01,4.013347912174018
270,850857dfac77488c307e2b1cbd84ab5a,4.01063425750095
271,402916f742e5c740cc751493d9cf5053,4.008022320178814
272,dbdd0ec73a4817971d962698f2fea022,4.006785031490455
273,75a4764c108403a7a0575140cb22287c,4.002296573440836
274,2addf05f476d0637864454e93ba673d5,3.9979047510071646
275,0951a6e282947e09cd47969f4ed0b47f,3.993428678054692
276,55029529919c0123526150bd26ca8f20,3.981124205433885
277,82cb9f452fe8334df74b22d37824b431,3.9806977922708806
278,679769a98cfcc6da877c8486ff1c13f3,3.973384689867974
279,657969cca82e884d272385ec0ef06edd,3.968547233821416
280,9a84ba99f5367fdbd4598363496f1ea2,3.96282890005207
281,f19516b9ff26bfeb091b30108db4ddbd,3.95816574280464
282,f021c962aaba8ef6eb527a9c2c8394d1,3.957056917013972
283,0daf5180aa44356f60f8effa533b55a2,3.9493541491085558
284,dd5450b022b2d00a2145a66331e1aef6,3.948922318284734
285,4d600e08ecbe08258c79e536c5a42fee,3.9437104003632117
286,9df5750209b83567ec144eb299d7d634,3.942790720035566
287,b01c2b7b8599b325103ebcddc67413e1,3.936583746237036
288,42b6488f5b8246d9141712abd4b1b693,3.934278788171283
289,b1ac6ea7895bc3dd6f0f6f4abbdd2821,3.92249903823417
290,5d76d80a2f5f39c891b996a1bf4c9853,3.921165598825425
291,f08c008c8a8d31417763738a1788a2a8,3.9208135177201577
292,c8c1bea22194a4eefa2dc9a9fa89f536,3.9191637858454036
293,7a704e63bb29c446869efde5d57524c8,3.915134074236117
294,9b76ad3d04236f76bc71c59470305e13,3.9126927301181
295,612170e34b97004b3ba37eae81836b4c,3.9094345467464766
296,10cdd491d1dbea8fb4ead97b19c334ce,3.908708390627178
297,a09a13f18ed27932d08438aa6f12756e,3.9054203661858864
298,5733d806668f8712c24b9abaefbfa642,3.90387032341945
299,2d518637f53161b973e01f56ea4bb88e,3.898461545611227
300,bdf0d02d36a1d839d0c39c4a887cdd49,3.8965795466954973
301,8ab42aa58097fd4668d60cc648225d5f,3.88959112521048
302,788f22bafdd7ab0e1e79f19db72f16a4,3.888662498234984
303,519a7aa428f18d125a283cf8c014fdd6,3.885498991388754
304,52831e5990d0771cb4951d6f12928167,3.8848809324127673
305,b9c0ffa92f3ff9a5a3d45ef7213c0842,3.88303094411121
306,c79151301b9d90985d1fa52879213105,3.8794442772905815
307,6c99c983ce3b6ba0ab813e6790e81691,3.875123756554236
308,ab75b89cc49c9ab3160d0c91565a442a,3.87206388159526
309,293dee954235e4e4e43f129313625ebe,3.8699657260092852
310,929f342384a6607afe143d789ade1316,3.8679292818588804
311,01cf7e3d21494c41fb86034f2e714fa1,3.8610201925206096
312,26b482dccfa29bd2e40703ba45523702,3.857486319712976
313,901b460cdce0c64e471230d7f2f9f3a3,3.848060116741858
314,87142160b41353c4e5fca2360caf6f92,3.846493931657647
315,066a6914e1ebf3ea95a216c73a986b91,3.8458560485404716
316,5ef131ac72773e5b3f6c0d63cf424657,3.845064999844513
317,dc64d75cc406bb0697be983831430e60,3.837852871833713
318,d03698c2efd04a549382afa6623e27fb,3.8331682487184744
319,0d83f8e03188682112cc0d93523705cc,3.8323861581390317
320,ec5c1d94df153d473b37f880977ae58e,3.830620628910916
321,efff9341f3f8f5237b44ff67ed36a7bf,3.826105902193896
322,eeb6de78f79159600292e314a77cbd18,3.825454970648797
323,4d0041cdbe51b4617d95c70b19decc74,3.8205312801112505
324,5587130f9850696ed7fafbc91c2cee44,3.8144481975908713
325,d29ba1220fb8634fa3a107e54497b8a4,3.812810884894409
326,5bffbafbb22daf6d3bfc216a46db8708,3.8085161889207715
327,85ecf03781da592876b7844acc1b729f,3.8083913536082354
328,cb4a705d00e100b9732d0ca34817d441,3.79729150176297
329,9ac4f14370b1e24ddc58be041b7f99df,3.7963905572340813
330,f805b96fa705ba7995a221f1749dc141,3.787473493434032
331,c847e075301870dd144a116762eaff9a,3.786503631175623
332,a63bfbaa882c8f4542891b4e2246cc7f,3.782680886567166
333,53336f97ddbe53e2a617d07b17447b95,3.7758368977793713
334,57a834594e1e9e9219603bfec184eadc,3.772686026267881
335,5db42a6cd9bf1bf0d3aab9582767f168,3.7661486035067697
336,5a425cc503b39b262a847fd6212bf53b,3.763293398566183
337,4a5b36211b1f51bf7eaa5c10a57fa483,3.755218880328593
338,cac876b37d3abcd6bd76caca30277996,3.752957554815399
339,74636e24f01da9268b0ed88dacd8513e,3.7464061276663654
340,160851d3ece7aa1a510f8d1a4bb8a8af,3.7463698099861253
341,e0482f2c769468c3bbcd8a01e09d98c5,3.741083378567187
342,d9e7e7778b32987280a6f2cb9a39c57d,3.7406490805089656
343,d8c7ba53e7e38711eaef8c2849d6d2e1,3.7400004121280066
344,9c068d10aca38e85c50202e17b4a7e88,3.7364997267549533
345,c458e2045a8aa8964f8879af03fdcce6,3.7307278998303977
346,bba74270a87732727b5a3b4fd9ac1c39,3.729831487992527
347,3d68c634a99a1ba46dbca3967a69c623,3.7287737323462475
348,56e361f411e38dcef17cdc2a3d99628b,3.724097690611326
349,9d213f303afae4983637247556438ede,3.723956060398249
350,744dac408745240a2c2528fb1b6028f3,3.7232693675509325
351,b586cd24c010a13916af621b0325fbba,3.7195607647363556
352,1b65c144b17e607c0f37f10bb7dfec8d,3.719255550674226
353,9aa388272ee334b6ae07bc73706e254a,3.7185862699387773
354,8fb67a334bacec338885b4e9e1708073,3.702518323146762
355,3ded4e2d5f135cb103e5949d7263d2dd,3.701920764259624
356,62de60d81c55c29d76a6bce418b31cef,3.696261672209781
357,2c43fb513632d29b3b58df74816f1b06,3.6958710026455894
358,0f94588695d71662beec8d883ffacf09,3.6918857142857138
359,f0837c8d71434931d9e38e7b79234797,3.689754696444488
360,d7f1cfc638473be93baedbfd02208016,3.68207404783188
361,a3082f442524a1be452e3189e003b361,3.6791975095933194
362,b05b432bf68945d4d9783f9e3ca29ee8,3.6742660980913655
363,ccc4bbb5f32a6ab2b7066a4130f114e3,3.6694924255388077
364,b4f8921fcc4ff77b66bea6dda43dcd51,3.666111425844375
365,22c32ec35d0116ef02c281798a25bf8b,3.6615801104641084
366,dcf3755cefcdc158ad0b7bdde51e871b,3.6615492185744962
367,d2e753bb80b7d4faa77483ed00edc8ca,3.656143279941015
368,1e26c56af8d48424e1df0140a2401f83,3.6490251107354634
369,e58a5b390e28abc0b216cfb0e07d27d7,3.6411460773699686
370,c3aad7dc65449ae90a5e9c3c6c1e78e0,3.6393031896322268
371,51209b446b2073894bdc0face6c73ffc,3.6392179137119403
372,0791d9fc1e30678ecf03d3e55fa108d3,3.636622336457885
373,acf974e4d5950ad143a247471b831eb9,3.6358724914126275
374,acce39e832338debb07b02385cde5967,3.622457941672373
375,8e4f041ff58e7845456d3482524014b3,3.6139803653931777
376,f3295428338a40977a03f555246a70f4,3.604593181136339
377,044668ccd5316b12a7cf0d54a156e3e9,3.602504702879046
378,5a4236931428800e9d9cc04af0987118,3.5970171383716365
379,179d859f51292aac5c10806a356f7af9,3.5970101383830055
380,b410bdd36d5db7a65dcd42b7ead933b8,3.5921590847270233
381,64c9a1db4e73e19aaafd3286dc448c96,3.5832879049744664
382,f626e15b7314c267e4429010866f70e9,3.576920369111334
383,888faa8bfb0b159c37de6d898b961c31,3.575439087791456
384,1bb3812d5f0747a3ab7348f199001a10,3.5746193201768315
385,4bde6149c15cf7e177b36fa060dd6de8,3.5712782986590907
386,98dddbc4601dd4443ca174359b237166,3.5692117540588306
387,edb58a1390adf273840030a3d6253829,3.56384146572283
388,cb6c9f5888a7a090c75beaf615925792,3.5637746170776268
389,77e4abfd739aed9c46480f90f81c0eb4,3.5543588891881304
390,12b9676b00f60f3b700e83af21824c0e,3.5413274508075716
391,5bc237df65098fe211bb4818f4d26d78,3.5401130384927306
392,a806a4bb063ea7ca6d374eafa50a6058,3.5388507741501534
393,e88f7a2995ba184710d339c5c4bf2e30,3.5359943274404015
394,c500367424994318b9e779ff1ae9a330,3.529543561658331
395,4305fe92735c8a43d154ff6dd2b8d927,3.528134191651113
396,be67f78487e2cecb0d55bc769709e4f5,3.5262885932050123
397,fe19dce63ae80346207c6c55713d1023,3.5252096603279512
398,4e92348462c75b6c842b994ce84a0ed4,3.5213408930737544
399,8b181ee5518df84f18f4e1a43fe07923,3.520016914919069
400,fec6275253471ace26d209bbaa64cd0f,3.5178211960234735
401,5145090ab595c0d0b8557199f5701fbf,3.5176362897048037
402,1976a05ecf2996d6ffb7b5430e635fe7,3.5170692268689523
403,f783a638e9c6af4a7d0dbfde811e7a81,3.514492184191976
404,a150c540f572d0fb53992264bc5c10b5,3.5142934802884382
405,f356c348fbc8df6a882823e21f5ce8b7,3.5131768053529333
406,86ff3eaef0267069cc891a2ed9d10a17,3.509799932811273
407,a3b42d266fa8afc874b909422ce88582,3.5097552604482933
408,66fd84ee7528c0c0de85d0f44a73d5ab,3.507777376270369
409,5f5a58930c3c35f3b5af264f34fb8c85,3.5053806819405833
410,d25aa0aaacb370e912f8cf6efeba38b3,3.5006640752497886
411,916c9de0b5ad957346eeeb12f332687e,3.498904803923933
412,626ab1cd96932367f0eeec2e47046c12,3.4982761003501257
413,75d34ebb1bd0bd7dde40dd507b8169c3,3.497024339880702
414,777a0c55737f34ffeb78010f7542ab41,3.4949876742854236
415,376a891762bbdecbc02b4b6adec3fdda,3.4921305392592386
416,522620dcb18a6b31cd7bdf73665113a9,3.4915868612684524
417,72c5da29406b4234927b81855e7b64f6,3.489715844030829
418,ce3ad9de960102d0677a81f5d0bb7b2d,3.4891511621914137
419,e38db885400cd35c71dfd162f2c1dbcf,3.4807017783460865
420,289cdb325fb7e7f891c38608bf9e0962,3.4788497964515988
421,1660ad786c27fd935378b6192a90b417,3.4784881774727463
422,ffa6adafb71b807dc13159e26431354c,3.4779087363852206
423,81783131d2a97c8d44d406a4be81b5d9,3.477753383324028
424,44073f8b7e41514de3b7815dd0237f4f,3.4742386505569183
425,782f78b632a43875dd5b53e3e49c9564,3.474000084331648
426,5656537e588803a555b8eb41f07a944b,3.4725857350334555
427,3d01d1c414c44b5943a09619ff3853cb,3.4669580931411996
428,c9d2ba8dde44a275ae06475ed1d2fafc,3.4652795538358725
429,b16d3dadc47d4eb18be3d88bad0775ce,3.4652456541034864
430,bac692d6c0ed08467878018e6cc9c26c,3.46498523764497
431,236585a4ddb5fea9fa40233e2249ed91,3.4637490765650862
432,651530bf5c607240ccdd89a30c9c9712,3.460984758679918
